datetime,open,high,low,close,tick_volume
2024-01-22 10:54:00+02:00,1.08877,1.08891,1.08875,1.08888,49
2024-01-22 10:55:00+02:00,1.08887,1.08893,1.08879,1.08889,70
2024-01-22 10:56:00+02:00,1.08889,1.08893,1.08883,1.08888,86
2024-01-22 10:57:00+02:00,1.08889,1.0890900000000001,1.0888,1.08906,62
2024-01-22 10:58:00+02:00,1.08907,1.08923,1.08907,1.08912,49
2024-01-22 10:59:00+02:00,1.08912,1.0892,1.08911,1.08918,53
2024-01-22 11:00:00+02:00,1.08917,1.08924,1.08913,1.08918,84
2024-01-22 11:01:00+02:00,1.08917,1.08934,1.08917,1.08924,57
2024-01-22 11:02:00+02:00,1.08922,1.08922,1.08902,1.08906,70
2024-01-22 11:03:00+02:00,1.08906,1.0891,1.08898,1.0890900000000001,65
2024-01-22 11:04:00+02:00,1.0890900000000001,1.0892,1.08907,1.08918,69
2024-01-22 11:05:00+02:00,1.08919,1.08933,1.0890900000000001,1.08922,66
2024-01-22 11:06:00+02:00,1.0892,1.08943,1.08919,1.08938,56
2024-01-22 11:07:00+02:00,1.08939,1.08946,1.08934,1.08944,50
2024-01-22 11:08:00+02:00,1.08943,1.0895299999999999,1.08941,1.08942,56
2024-01-22 11:09:00+02:00,1.08944,1.0895299999999999,1.08944,1.08952,50
2024-01-22 11:10:00+02:00,1.0895299999999999,1.0895299999999999,1.08939,1.0894,71
2024-01-22 11:11:00+02:00,1.08939,1.08945,1.08931,1.08933,82
2024-01-22 11:12:00+02:00,1.08932,1.08942,1.08932,1.08938,61
2024-01-22 11:13:00+02:00,1.08937,1.0895299999999999,1.08933,1.0895299999999999,73
2024-01-22 11:14:00+02:00,1.08954,1.08957,1.08946,1.08946,33
2024-01-22 11:15:00+02:00,1.08945,1.08954,1.08942,1.08949,46
2024-01-22 11:16:00+02:00,1.08949,1.08963,1.08948,1.08959,23
2024-01-22 11:17:00+02:00,1.08959,1.08975,1.08957,1.08975,54
2024-01-22 11:18:00+02:00,1.08976,1.08991,1.08973,1.08989,52
2024-01-22 11:19:00+02:00,1.0899,1.09016,1.08988,1.09012,71
2024-01-22 11:20:00+02:00,1.0901,1.0901399999999999,1.09006,1.09011,54
2024-01-22 11:21:00+02:00,1.09011,1.0902,1.09009,1.09018,33
2024-01-22 11:22:00+02:00,1.09022,1.09022,1.09013,1.09019,64
2024-01-22 11:23:00+02:00,1.09018,1.09018,1.09006,1.09008,65
2024-01-22 11:24:00+02:00,1.09009,1.0901399999999999,1.08999,1.09002,54
2024-01-22 11:25:00+02:00,1.09003,1.09003,1.08977,1.08983,72
2024-01-22 11:26:00+02:00,1.08984,1.08988,1.08978,1.08979,55
2024-01-22 11:27:00+02:00,1.08978,1.08986,1.08978,1.08979,34
2024-01-22 11:28:00+02:00,1.08978,1.08979,1.08972,1.08973,35
2024-01-22 11:29:00+02:00,1.08972,1.0898,1.08967,1.08968,54
2024-01-22 11:30:00+02:00,1.08967,1.08969,1.0896,1.08963,55
2024-01-22 11:31:00+02:00,1.08962,1.08964,1.08958,1.08961,18
2024-01-22 11:32:00+02:00,1.08962,1.08962,1.08948,1.08957,61
2024-01-22 11:33:00+02:00,1.08957,1.08961,1.08945,1.08946,28
2024-01-22 11:34:00+02:00,1.08947,1.0896,1.08943,1.08952,66
2024-01-22 11:35:00+02:00,1.08955,1.08962,1.08951,1.08951,30
2024-01-22 11:36:00+02:00,1.08951,1.08963,1.08948,1.0895299999999999,51
2024-01-22 11:37:00+02:00,1.08951,1.08954,1.08946,1.0895,44
2024-01-22 11:38:00+02:00,1.08952,1.08956,1.08944,1.08944,47
2024-01-22 11:39:00+02:00,1.08943,1.08961,1.08943,1.0896,35
2024-01-22 11:40:00+02:00,1.08957,1.08957,1.08941,1.08941,49
2024-01-22 11:41:00+02:00,1.08942,1.0895,1.08937,1.08941,60
2024-01-22 11:42:00+02:00,1.0894,1.08954,1.08936,1.08954,52
2024-01-22 11:43:00+02:00,1.08955,1.08965,1.08954,1.08956,34
2024-01-22 11:44:00+02:00,1.08957,1.08957,1.08944,1.08954,49
2024-01-22 11:45:00+02:00,1.08954,1.08955,1.0893,1.08935,51
2024-01-22 11:46:00+02:00,1.08934,1.08935,1.08926,1.08928,41
2024-01-22 11:47:00+02:00,1.08931,1.08935,1.08928,1.08929,36
2024-01-22 11:48:00+02:00,1.08929,1.08938,1.0892,1.08927,62
2024-01-22 11:49:00+02:00,1.08928,1.08935,1.08925,1.08934,46
2024-01-22 11:50:00+02:00,1.08935,1.08942,1.08929,1.0894,35
2024-01-22 11:51:00+02:00,1.0894,1.08949,1.08939,1.08947,49
2024-01-22 11:52:00+02:00,1.08948,1.08959,1.08947,1.0895,38
2024-01-22 11:53:00+02:00,1.08949,1.08956,1.08944,1.0895,53
2024-01-22 11:54:00+02:00,1.08949,1.08964,1.08949,1.0896,37
2024-01-22 11:55:00+02:00,1.08959,1.08969,1.08958,1.08968,39
2024-01-22 11:56:00+02:00,1.08969,1.08988,1.08968,1.08985,52
2024-01-22 11:57:00+02:00,1.08984,1.08994,1.08981,1.08981,45
2024-01-22 11:58:00+02:00,1.08982,1.08985,1.08977,1.08984,47
2024-01-22 11:59:00+02:00,1.08983,1.08986,1.08962,1.08968,67
2024-01-22 12:00:00+02:00,1.08967,1.08969,1.08944,1.08946,62
2024-01-22 12:01:00+02:00,1.08945,1.08948,1.08919,1.08928,95
2024-01-22 12:02:00+02:00,1.08931,1.08939,1.08927,1.08937,74
2024-01-22 12:03:00+02:00,1.08937,1.08944,1.08933,1.08943,38
2024-01-22 12:04:00+02:00,1.08944,1.08947,1.08938,1.08946,32
2024-01-22 12:05:00+02:00,1.08946,1.08946,1.0892,1.0893,43
2024-01-22 12:06:00+02:00,1.0893,1.08931,1.08921,1.08923,55
2024-01-22 12:07:00+02:00,1.08923,1.08936,1.08923,1.08931,28
