time,open,high,low,close,Volume,complete
2024-07-30 20:00:00+00:00,0.65398,0.65399,0.65362,0.65374,1453,True
2024-07-30 21:00:00+00:00,0.65365,0.65406,0.65348,0.65385,770,True
2024-07-30 22:00:00+00:00,0.6539,0.65414,0.65378,0.654,1087,True
2024-07-30 23:00:00+00:00,0.654,0.65446,0.65388,0.65402,1853,True
2024-07-31 00:00:00+00:00,0.654,0.65428,0.65346,0.65358,4557,True
2024-07-31 01:00:00+00:00,0.65358,0.65376,0.64825,0.6497,5713,True
2024-07-31 02:00:00+00:00,0.64972,0.65015,0.64862,0.64984,4465,True
2024-07-31 03:00:00+00:00,0.64983,0.65085,0.64972,0.6498,3472,True
2024-07-31 04:00:00+00:00,0.6498,0.65022,0.64898,0.64942,3728,True
2024-07-31 05:00:00+00:00,0.64942,0.64952,0.64796,0.64908,3300,True
2024-07-31 06:00:00+00:00,0.64907,0.65076,0.6488,0.65074,4288,True
2024-07-31 07:00:00+00:00,0.65074,0.6509,0.64983,0.65044,5436,True
2024-07-31 08:00:00+00:00,0.65046,0.6505,0.64882,0.64927,4380,True
2024-07-31 09:00:00+00:00,0.64928,0.64989,0.64868,0.64977,3855,True
2024-07-31 10:00:00+00:00,0.64976,0.65008,0.64942,0.65004,3142,True
2024-07-31 11:00:00+00:00,0.65003,0.65118,0.64994,0.65064,3204,True
2024-07-31 12:00:00+00:00,0.65062,0.65261,0.6506,0.65257,5267,True
2024-07-31 13:00:00+00:00,0.65256,0.65326,0.65238,0.65316,4589,True
2024-07-31 14:00:00+00:00,0.65315,0.65396,0.65246,0.65309,6365,True
2024-07-31 15:00:00+00:00,0.65307,0.65342,0.6524,0.65334,4460,True
2024-07-31 16:00:00+00:00,0.65332,0.65362,0.65291,0.65314,3049,True
2024-07-31 17:00:00+00:00,0.65314,0.65338,0.65242,0.65302,3143,True
2024-07-31 18:00:00+00:00,0.65304,0.65519,0.65162,0.65446,8426,True
2024-07-31 19:00:00+00:00,0.65446,0.65558,0.6531,0.6539,5593,True
2024-07-31 20:00:00+00:00,0.6539,0.65428,0.65383,0.65417,1571,True
2024-07-31 21:00:00+00:00,0.65397,0.65446,0.65397,0.65441,517,True
2024-07-31 22:00:00+00:00,0.65443,0.65484,0.65432,0.65458,705,True
2024-07-31 23:00:00+00:00,0.65458,0.65493,0.65436,0.65484,1270,True
2024-08-01 00:00:00+00:00,0.65484,0.65508,0.65376,0.65383,5047,True
2024-08-01 01:00:00+00:00,0.6538,0.65471,0.65324,0.65335,5486,True
2024-08-01 02:00:00+00:00,0.65334,0.65428,0.65238,0.65362,3850,True
2024-08-01 03:00:00+00:00,0.6536,0.65361,0.65244,0.65274,2843,True
2024-08-01 04:00:00+00:00,0.65274,0.65334,0.65266,0.65286,2476,True
2024-08-01 05:00:00+00:00,0.65288,0.65356,0.65282,0.65338,2640,True
2024-08-01 06:00:00+00:00,0.65335,0.65346,0.65208,0.6529,5740,True
2024-08-01 07:00:00+00:00,0.65294,0.65336,0.6522,0.65237,3604,True
2024-08-01 08:00:00+00:00,0.65238,0.6524,0.65148,0.65181,4313,True
2024-08-01 09:00:00+00:00,0.65182,0.65271,0.6514,0.65246,3075,True
2024-08-01 10:00:00+00:00,0.65247,0.65324,0.65244,0.6529,2457,True
2024-08-01 11:00:00+00:00,0.65285,0.6537,0.65274,0.65346,3951,True
2024-08-01 12:00:00+00:00,0.65346,0.65534,0.65344,0.6546,5005,True
2024-08-01 13:00:00+00:00,0.65458,0.6552,0.65376,0.65514,4491,True
2024-08-01 14:00:00+00:00,0.65531,0.65601,0.65248,0.6528,7669,True
2024-08-01 15:00:00+00:00,0.65276,0.6528,0.65141,0.65195,5111,True
2024-08-01 16:00:00+00:00,0.65196,0.65251,0.65064,0.65119,4480,True
2024-08-01 17:00:00+00:00,0.6512,0.65122,0.65,0.65053,3733,True
2024-08-01 18:00:00+00:00,0.6505,0.6506,0.64893,0.64914,3578,True
2024-08-01 19:00:00+00:00,0.64912,0.65078,0.64888,0.6505,4038,True
2024-08-01 20:00:00+00:00,0.65051,0.65056,0.64951,0.65016,1895,True
2024-08-01 21:00:00+00:00,0.64981,0.65005,0.64962,0.64992,350,True
2024-08-01 22:00:00+00:00,0.6499,0.65004,0.64922,0.64936,1308,True
2024-08-01 23:00:00+00:00,0.64936,0.65012,0.6493,0.64936,2604,True
2024-08-02 00:00:00+00:00,0.64935,0.64935,0.64868,0.6489,4496,True
2024-08-02 01:00:00+00:00,0.64893,0.65119,0.64868,0.65051,3573,True
2024-08-02 02:00:00+00:00,0.6505,0.65078,0.6492,0.65068,4559,True
2024-08-02 03:00:00+00:00,0.65068,0.65104,0.65052,0.6507,3183,True
2024-08-02 04:00:00+00:00,0.65071,0.65179,0.65066,0.65132,2926,True
2024-08-02 05:00:00+00:00,0.65136,0.65174,0.65087,0.65152,3331,True
2024-08-02 06:00:00+00:00,0.65158,0.65264,0.65122,0.65222,4620,True
2024-08-02 07:00:00+00:00,0.65222,0.65228,0.65078,0.65117,5825,True
2024-08-02 08:00:00+00:00,0.65119,0.6518,0.6509,0.65132,4486,True
2024-08-02 09:00:00+00:00,0.65134,0.6514,0.6507,0.65098,3181,True
2024-08-02 10:00:00+00:00,0.651,0.65146,0.65026,0.65134,3724,True
2024-08-02 11:00:00+00:00,0.65134,0.65181,0.65112,0.65145,4080,True
2024-08-02 12:00:00+00:00,0.65144,0.6541,0.65012,0.65308,8886,True
2024-08-02 13:00:00+00:00,0.65304,0.65476,0.65244,0.65365,8419,True
2024-08-02 14:00:00+00:00,0.65364,0.65377,0.65175,0.65188,8186,True
2024-08-02 15:00:00+00:00,0.65188,0.65266,0.6511,0.65252,6651,True
2024-08-02 16:00:00+00:00,0.65251,0.65251,0.65122,0.65158,7220,True
2024-08-02 17:00:00+00:00,0.65158,0.65219,0.65084,0.65105,5030,True
2024-08-02 18:00:00+00:00,0.65102,0.65234,0.65091,0.65146,4660,True
2024-08-02 19:00:00+00:00,0.65146,0.65218,0.65112,0.65205,3153,True
2024-08-02 20:00:00+00:00,0.65204,0.65207,0.6507,0.65112,1093,True
2024-08-04 21:00:00+00:00,0.65126,0.65204,0.65116,0.65162,1268,True
2024-08-04 22:00:00+00:00,0.65168,0.65168,0.65019,0.65099,2359,True
2024-08-04 23:00:00+00:00,0.65098,0.65136,0.64946,0.6498,4868,True
2024-08-05 00:00:00+00:00,0.64976,0.65006,0.64824,0.64902,8795,True
2024-08-05 01:00:00+00:00,0.64898,0.6503,0.6483,0.65,8519,True
2024-08-05 02:00:00+00:00,0.65,0.65118,0.64944,0.65016,6294,True
2024-08-05 03:00:00+00:00,0.65022,0.65063,0.64973,0.65014,5771,True
2024-08-05 04:00:00+00:00,0.65012,0.65033,0.64826,0.64908,7371,True
2024-08-05 05:00:00+00:00,0.64905,0.64942,0.64167,0.64178,9837,True
2024-08-05 06:00:00+00:00,0.64174,0.64348,0.63484,0.63978,15158,True
2024-08-05 07:00:00+00:00,0.63978,0.6462,0.63976,0.64492,12882,True
2024-08-05 08:00:00+00:00,0.6449,0.64607,0.64369,0.64499,7561,True
2024-08-05 09:00:00+00:00,0.64498,0.64582,0.64443,0.64498,9102,True
2024-08-05 10:00:00+00:00,0.645,0.64576,0.64404,0.64558,5876,True
2024-08-05 11:00:00+00:00,0.64556,0.6458,0.64406,0.64434,5679,True
2024-08-05 12:00:00+00:00,0.64434,0.64536,0.64356,0.64389,10816,True
2024-08-05 13:00:00+00:00,0.64387,0.65104,0.64386,0.64962,13982,True
2024-08-05 14:00:00+00:00,0.6495,0.6512,0.6471,0.64743,14983,True
2024-08-05 15:00:00+00:00,0.64741,0.6491,0.64734,0.64874,9700,True
2024-08-05 16:00:00+00:00,0.64874,0.65022,0.64786,0.64808,10697,True
2024-08-05 17:00:00+00:00,0.64806,0.65024,0.648,0.64922,9290,True
2024-08-05 18:00:00+00:00,0.64924,0.65014,0.64854,0.64854,7731,True
2024-08-05 19:00:00+00:00,0.64855,0.6495,0.6483,0.64948,5258,True
2024-08-05 20:00:00+00:00,0.64944,0.64994,0.64931,0.64959,1802,True
2024-08-05 21:00:00+00:00,0.64976,0.64981,0.64928,0.64959,797,True
2024-08-05 22:00:00+00:00,0.64958,0.65094,0.64956,0.6507,2572,True
2024-08-05 23:00:00+00:00,0.65073,0.65225,0.65073,0.65152,5314,True
2024-08-06 00:00:00+00:00,0.65155,0.654,0.65135,0.65372,9439,True
2024-08-06 01:00:00+00:00,0.65377,0.65404,0.651,0.65186,8402,True
2024-08-06 02:00:00+00:00,0.65186,0.65218,0.65075,0.65162,6661,True
2024-08-06 03:00:00+00:00,0.65162,0.65177,0.65092,0.65094,6062,True
2024-08-06 04:00:00+00:00,0.65091,0.65155,0.64912,0.65054,6441,True
2024-08-06 05:00:00+00:00,0.65054,0.65282,0.64956,0.65118,8447,True
2024-08-06 06:00:00+00:00,0.65111,0.65256,0.65085,0.65112,8889,True
2024-08-06 07:00:00+00:00,0.65112,0.65112,0.64953,0.64986,8841,True
2024-08-06 08:00:00+00:00,0.64987,0.65074,0.64922,0.65008,7299,True
2024-08-06 09:00:00+00:00,0.65007,0.65008,0.6479,0.64814,6551,True
2024-08-06 10:00:00+00:00,0.64812,0.64866,0.64738,0.64818,5176,True
2024-08-06 11:00:00+00:00,0.64822,0.64852,0.64724,0.64774,5868,True
2024-08-06 12:00:00+00:00,0.64776,0.64867,0.64752,0.64766,6116,True
2024-08-06 13:00:00+00:00,0.64766,0.65026,0.64752,0.65023,7783,True
2024-08-06 14:00:00+00:00,0.6502,0.65206,0.64976,0.65063,9213,True
2024-08-06 15:00:00+00:00,0.65064,0.65206,0.65048,0.65186,6636,True
2024-08-06 16:00:00+00:00,0.6519,0.65366,0.65178,0.65352,4546,True
2024-08-06 17:00:00+00:00,0.6535,0.6538,0.65284,0.65343,4259,True
2024-08-06 18:00:00+00:00,0.65342,0.65417,0.65314,0.65324,3884,True
2024-08-06 19:00:00+00:00,0.65321,0.65324,0.65212,0.65244,5803,True
2024-08-06 20:00:00+00:00,0.65241,0.65257,0.65166,0.65186,1631,True
2024-08-06 21:00:00+00:00,0.65236,0.65244,0.6519,0.652,660,True
2024-08-06 22:00:00+00:00,0.65206,0.65256,0.65165,0.6522,2390,True
2024-08-06 23:00:00+00:00,0.6522,0.65229,0.65095,0.65144,3333,True
2024-08-07 00:00:00+00:00,0.65142,0.65401,0.65114,0.65396,6680,True
2024-08-07 01:00:00+00:00,0.65397,0.65518,0.65307,0.65404,9156,True
2024-08-07 02:00:00+00:00,0.65404,0.65558,0.65338,0.6545,8166,True
2024-08-07 03:00:00+00:00,0.6545,0.65641,0.65442,0.6562,5150,True
2024-08-07 04:00:00+00:00,0.6562,0.6565,0.65546,0.65568,4868,True
2024-08-07 05:00:00+00:00,0.65568,0.65616,0.65485,0.65524,5693,True
2024-08-07 06:00:00+00:00,0.6552,0.65524,0.65372,0.65484,6101,True
2024-08-07 07:00:00+00:00,0.65482,0.65498,0.65352,0.65484,8352,True
2024-08-07 08:00:00+00:00,0.65484,0.65634,0.65444,0.65594,4809,True
2024-08-07 09:00:00+00:00,0.65592,0.65689,0.65537,0.65684,3804,True
2024-08-07 10:00:00+00:00,0.65684,0.65728,0.65638,0.65702,3064,True
2024-08-07 11:00:00+00:00,0.65699,0.65748,0.65628,0.65652,3027,True
2024-08-07 12:00:00+00:00,0.65654,0.65674,0.65602,0.65642,4548,True
2024-08-07 13:00:00+00:00,0.65636,0.65652,0.65566,0.65632,4389,True
2024-08-07 14:00:00+00:00,0.65629,0.65634,0.6548,0.6556,6696,True
2024-08-07 15:00:00+00:00,0.65561,0.6563,0.65462,0.65516,4416,True
2024-08-07 16:00:00+00:00,0.65516,0.65528,0.65406,0.65444,4386,True
2024-08-07 17:00:00+00:00,0.65441,0.65456,0.65284,0.65292,5450,True
2024-08-07 18:00:00+00:00,0.6529,0.65321,0.65138,0.65176,5750,True
2024-08-07 19:00:00+00:00,0.65177,0.6526,0.65166,0.65196,5217,True
2024-08-07 20:00:00+00:00,0.65196,0.65217,0.65178,0.65192,1165,True
2024-08-07 21:00:00+00:00,0.6519,0.6521,0.65189,0.65192,512,True
2024-08-07 22:00:00+00:00,0.65188,0.65216,0.65138,0.65162,1298,True
2024-08-07 23:00:00+00:00,0.65164,0.65196,0.65074,0.65186,2304,True
2024-08-08 00:00:00+00:00,0.65184,0.65261,0.651,0.65178,4671,True
2024-08-08 01:00:00+00:00,0.65178,0.65344,0.65172,0.65312,6397,True
2024-08-08 02:00:00+00:00,0.65314,0.6554,0.65308,0.65528,4995,True
2024-08-08 03:00:00+00:00,0.6553,0.65658,0.65484,0.65604,4471,True
2024-08-08 04:00:00+00:00,0.65608,0.65648,0.6554,0.65556,4631,True
2024-08-08 05:00:00+00:00,0.65554,0.65608,0.65497,0.65514,4527,True
2024-08-08 06:00:00+00:00,0.65514,0.65656,0.65465,0.65634,6377,True
2024-08-08 07:00:00+00:00,0.65638,0.65641,0.65432,0.65466,6428,True
2024-08-08 08:00:00+00:00,0.65464,0.65578,0.65464,0.65565,3903,True
2024-08-08 09:00:00+00:00,0.65564,0.65606,0.65458,0.65492,4374,True
2024-08-08 10:00:00+00:00,0.65495,0.65554,0.65471,0.65524,4003,True
2024-08-08 11:00:00+00:00,0.65524,0.65566,0.65472,0.65506,4227,True
2024-08-08 12:00:00+00:00,0.65507,0.65652,0.65463,0.65495,7900,True
2024-08-08 13:00:00+00:00,0.65496,0.65589,0.65454,0.6554,8247,True
2024-08-08 14:00:00+00:00,0.65544,0.658,0.65534,0.657,6373,True
2024-08-08 15:00:00+00:00,0.65699,0.658,0.65665,0.65788,4500,True
2024-08-08 16:00:00+00:00,0.6579,0.65861,0.65748,0.65778,3531,True
2024-08-08 17:00:00+00:00,0.65778,0.6589,0.65718,0.65857,3892,True
2024-08-08 18:00:00+00:00,0.65857,0.6593,0.65848,0.65924,3080,True
2024-08-08 19:00:00+00:00,0.6592,0.65921,0.65847,0.6588,4487,True
2024-08-08 20:00:00+00:00,0.6588,0.6594,0.65874,0.65925,993,True
2024-08-08 21:00:00+00:00,0.65904,0.65946,0.65902,0.65914,335,True
2024-08-08 22:00:00+00:00,0.65914,0.65931,0.65874,0.65892,956,True
2024-08-08 23:00:00+00:00,0.65892,0.65948,0.65873,0.6591,2233,True
2024-08-09 00:00:00+00:00,0.6591,0.65918,0.65805,0.65844,4719,True
2024-08-09 01:00:00+00:00,0.65844,0.6595,0.65836,0.65908,4669,True
2024-08-09 02:00:00+00:00,0.65908,0.66039,0.65888,0.65988,4470,True
2024-08-09 03:00:00+00:00,0.65986,0.66016,0.65956,0.66014,3676,True
2024-08-09 04:00:00+00:00,0.66012,0.66048,0.65889,0.6589,3495,True
2024-08-09 05:00:00+00:00,0.65888,0.6598,0.65826,0.65925,4188,True
2024-08-09 06:00:00+00:00,0.65924,0.66054,0.65887,0.66046,4095,True
2024-08-09 07:00:00+00:00,0.66044,0.66049,0.65921,0.6593,4777,True
2024-08-09 08:00:00+00:00,0.6593,0.6596,0.65878,0.65908,4099,True
2024-08-09 09:00:00+00:00,0.65907,0.65922,0.65812,0.6584,3075,True
2024-08-09 10:00:00+00:00,0.6584,0.6585,0.65752,0.65756,2761,True
2024-08-09 11:00:00+00:00,0.65756,0.65781,0.65702,0.65763,2577,True
2024-08-09 12:00:00+00:00,0.65764,0.65768,0.65667,0.65729,4254,True
2024-08-09 13:00:00+00:00,0.6573,0.65834,0.65703,0.65727,4808,True
2024-08-09 14:00:00+00:00,0.65726,0.6587,0.6572,0.65823,5073,True
2024-08-09 15:00:00+00:00,0.65824,0.65838,0.65746,0.65751,4486,True
2024-08-09 16:00:00+00:00,0.65752,0.65752,0.65684,0.65746,3571,True
2024-08-09 17:00:00+00:00,0.65746,0.65802,0.6572,0.65736,3352,True
2024-08-09 18:00:00+00:00,0.65735,0.65744,0.65693,0.65742,4633,True
2024-08-09 19:00:00+00:00,0.6574,0.65764,0.65721,0.65757,2414,True
2024-08-09 20:00:00+00:00,0.65758,0.65766,0.6571,0.65718,601,True
2024-08-11 21:00:00+00:00,0.65684,0.65751,0.6568,0.65738,237,True
2024-08-11 22:00:00+00:00,0.65742,0.6576,0.6565,0.65736,1641,True
2024-08-11 23:00:00+00:00,0.65732,0.65754,0.65674,0.65688,2217,True
2024-08-12 00:00:00+00:00,0.65688,0.65838,0.65679,0.6578,3232,True
2024-08-12 01:00:00+00:00,0.65776,0.65878,0.65774,0.65837,3762,True
2024-08-12 02:00:00+00:00,0.65836,0.65874,0.65823,0.65848,3004,True
2024-08-12 03:00:00+00:00,0.65844,0.65874,0.65821,0.65837,2145,True
2024-08-12 04:00:00+00:00,0.65836,0.6585,0.65812,0.6584,2094,True
2024-08-12 05:00:00+00:00,0.65838,0.65869,0.65778,0.65818,2510,True
2024-08-12 06:00:00+00:00,0.6582,0.65895,0.65811,0.65854,3353,True
2024-08-12 07:00:00+00:00,0.65854,0.66008,0.65808,0.66001,3419,True
2024-08-12 08:00:00+00:00,0.66002,0.66023,0.65928,0.65968,3574,True
2024-08-12 09:00:00+00:00,0.65966,0.65992,0.6593,0.65988,2200,True
2024-08-12 10:00:00+00:00,0.65991,0.66028,0.65981,0.65996,2332,True
2024-08-12 11:00:00+00:00,0.65996,0.66029,0.65962,0.65971,1894,True
2024-08-12 12:00:00+00:00,0.6597,0.66004,0.65906,0.65931,2748,True
2024-08-12 13:00:00+00:00,0.65932,0.66028,0.6592,0.65938,3725,True
2024-08-12 14:00:00+00:00,0.6594,0.66048,0.65921,0.66013,4381,True
2024-08-12 15:00:00+00:00,0.66012,0.6605,0.65866,0.65942,4954,True
2024-08-12 16:00:00+00:00,0.65946,0.65946,0.65836,0.65853,4457,True
2024-08-12 17:00:00+00:00,0.65854,0.65922,0.6582,0.65872,3820,True
2024-08-12 18:00:00+00:00,0.65873,0.65894,0.65845,0.65884,3057,True
2024-08-12 19:00:00+00:00,0.65883,0.65898,0.65839,0.65866,3059,True
2024-08-12 20:00:00+00:00,0.6586,0.6587,0.65846,0.65861,839,True
2024-08-12 21:00:00+00:00,0.65853,0.65867,0.65851,0.65864,288,True
2024-08-12 22:00:00+00:00,0.65863,0.65883,0.65848,0.6588,728,True
2024-08-12 23:00:00+00:00,0.6588,0.65881,0.65843,0.6585,1603,True
2024-08-13 00:00:00+00:00,0.65852,0.65868,0.65792,0.65843,3585,True
2024-08-13 01:00:00+00:00,0.65842,0.65935,0.65809,0.65908,4196,True
2024-08-13 02:00:00+00:00,0.65906,0.65935,0.65858,0.65908,3177,True
2024-08-13 03:00:00+00:00,0.65908,0.65982,0.65891,0.65927,2800,True
2024-08-13 04:00:00+00:00,0.65927,0.66006,0.65926,0.65952,2479,True
2024-08-13 05:00:00+00:00,0.6595,0.65955,0.6591,0.6594,2562,True
2024-08-13 06:00:00+00:00,0.65944,0.66,0.65861,0.6597,2775,True
2024-08-13 07:00:00+00:00,0.65969,0.66084,0.65962,0.66072,2990,True
2024-08-13 08:00:00+00:00,0.66072,0.6609,0.66018,0.66034,2819,True
2024-08-13 09:00:00+00:00,0.6603,0.66048,0.65952,0.66036,2434,True
2024-08-13 10:00:00+00:00,0.66035,0.6605,0.65928,0.65946,2737,True
2024-08-13 11:00:00+00:00,0.65942,0.65996,0.65918,0.65936,3073,True
2024-08-13 12:00:00+00:00,0.65935,0.66113,0.65908,0.66074,4368,True
2024-08-13 13:00:00+00:00,0.66074,0.66184,0.65936,0.66128,5334,True
2024-08-13 14:00:00+00:00,0.66128,0.66136,0.66011,0.66091,4190,True
2024-08-13 15:00:00+00:00,0.66092,0.66124,0.66036,0.66112,3292,True
2024-08-13 16:00:00+00:00,0.66108,0.66266,0.66098,0.66244,4533,True
2024-08-13 17:00:00+00:00,0.66245,0.66264,0.66186,0.66223,3833,True
2024-08-13 18:00:00+00:00,0.66226,0.66363,0.66226,0.66363,3522,True
2024-08-13 19:00:00+00:00,0.66364,0.66382,0.66336,0.66362,3665,True
2024-08-13 20:00:00+00:00,0.66362,0.66364,0.66331,0.66339,634,True
2024-08-13 21:00:00+00:00,0.66314,0.66346,0.66294,0.6631,615,True
2024-08-13 22:00:00+00:00,0.66304,0.6636,0.66304,0.66352,747,True
2024-08-13 23:00:00+00:00,0.66356,0.66394,0.66334,0.66376,1645,True
2024-08-14 00:00:00+00:00,0.66375,0.6642,0.66338,0.66408,3584,True
2024-08-14 01:00:00+00:00,0.66406,0.66428,0.66342,0.66388,4117,True
2024-08-14 02:00:00+00:00,0.66381,0.66381,0.66198,0.66274,6981,True
2024-08-14 03:00:00+00:00,0.66277,0.66286,0.66182,0.66236,4321,True
2024-08-14 04:00:00+00:00,0.66236,0.66287,0.66228,0.66246,2416,True
2024-08-14 05:00:00+00:00,0.66247,0.66384,0.6623,0.66328,2437,True
2024-08-14 06:00:00+00:00,0.66326,0.66357,0.66269,0.66353,4131,True
2024-08-14 07:00:00+00:00,0.66352,0.66424,0.66332,0.66334,3363,True
2024-08-14 08:00:00+00:00,0.66333,0.66356,0.66237,0.66308,3141,True
2024-08-14 09:00:00+00:00,0.66308,0.66386,0.66296,0.66356,1968,True
2024-08-14 10:00:00+00:00,0.66355,0.66357,0.66237,0.66338,2309,True
2024-08-14 11:00:00+00:00,0.66338,0.66338,0.6624,0.6626,2510,True
2024-08-14 12:00:00+00:00,0.6626,0.66426,0.66132,0.66231,6614,True
2024-08-14 13:00:00+00:00,0.66228,0.6635,0.66156,0.66163,5812,True
2024-08-14 14:00:00+00:00,0.6616,0.66225,0.66092,0.6621,5379,True
2024-08-14 15:00:00+00:00,0.66208,0.66228,0.66108,0.66149,4080,True
2024-08-14 16:00:00+00:00,0.66148,0.6615,0.66014,0.66066,3904,True
2024-08-14 17:00:00+00:00,0.66064,0.66076,0.65992,0.66014,3489,True
2024-08-14 18:00:00+00:00,0.66012,0.66047,0.65955,0.66036,3497,True
2024-08-14 19:00:00+00:00,0.66032,0.66036,0.65957,0.65979,3021,True
2024-08-14 20:00:00+00:00,0.65976,0.66006,0.65958,0.65966,867,True
2024-08-14 21:00:00+00:00,0.66011,0.66011,0.65931,0.65938,672,True
2024-08-14 22:00:00+00:00,0.65946,0.66012,0.65936,0.66011,743,True
2024-08-14 23:00:00+00:00,0.6601,0.6601,0.6592,0.65976,1689,True
2024-08-15 00:00:00+00:00,0.65982,0.65989,0.6589,0.65895,3367,True
2024-08-15 01:00:00+00:00,0.65898,0.66134,0.6564,0.66102,6941,True
2024-08-15 02:00:00+00:00,0.66102,0.662,0.66048,0.66186,4727,True
2024-08-15 03:00:00+00:00,0.66186,0.66232,0.66163,0.6619,2666,True
2024-08-15 04:00:00+00:00,0.6619,0.66274,0.66186,0.66246,2287,True
2024-08-15 05:00:00+00:00,0.66247,0.66247,0.66176,0.66192,2117,True
2024-08-15 06:00:00+00:00,0.6619,0.6625,0.6617,0.66203,2918,True
2024-08-15 07:00:00+00:00,0.662,0.66243,0.66174,0.6624,2393,True
2024-08-15 08:00:00+00:00,0.66242,0.6625,0.66166,0.66168,2724,True
2024-08-15 09:00:00+00:00,0.66167,0.66252,0.66156,0.66252,2113,True
2024-08-15 10:00:00+00:00,0.66252,0.66308,0.66243,0.66252,1988,True
2024-08-15 11:00:00+00:00,0.66254,0.66336,0.66252,0.6631,1914,True
2024-08-15 12:00:00+00:00,0.6631,0.66318,0.66047,0.66076,5695,True
2024-08-15 13:00:00+00:00,0.66076,0.66206,0.65958,0.66191,6187,True
2024-08-15 14:00:00+00:00,0.6619,0.66291,0.66118,0.66291,5244,True
2024-08-15 15:00:00+00:00,0.66292,0.66347,0.66269,0.6629,3587,True
2024-08-15 16:00:00+00:00,0.66289,0.66336,0.66228,0.66238,2942,True
2024-08-15 17:00:00+00:00,0.66234,0.6624,0.66144,0.66155,2730,True
2024-08-15 18:00:00+00:00,0.66158,0.66177,0.66127,0.66151,2663,True
2024-08-15 19:00:00+00:00,0.6615,0.6616,0.66092,0.66113,2809,True
2024-08-15 20:00:00+00:00,0.66112,0.66128,0.66095,0.6611,944,True
