time,open,high,low,close,Volume,complete
2024-07-31 12:00:00+00:00,1.28348,1.28552,1.283,1.28479,10467,True
2024-07-31 13:00:00+00:00,1.2848,1.28544,1.28387,1.28404,9080,True
2024-07-31 14:00:00+00:00,1.28405,1.2848,1.28298,1.28438,11831,True
2024-07-31 15:00:00+00:00,1.28438,1.2851,1.28382,1.28396,9960,True
2024-07-31 16:00:00+00:00,1.28394,1.28396,1.28224,1.28366,6689,True
2024-07-31 17:00:00+00:00,1.28366,1.28396,1.2833,1.28364,6281,True
2024-07-31 18:00:00+00:00,1.28356,1.28605,1.28214,1.28555,12655,True
2024-07-31 19:00:00+00:00,1.28552,1.28644,1.28476,1.28539,10682,True
2024-07-31 20:00:00+00:00,1.28542,1.28628,1.28505,1.28562,3035,True
2024-07-31 21:00:00+00:00,1.28566,1.28602,1.28534,1.28564,4103,True
2024-07-31 22:00:00+00:00,1.28565,1.28632,1.28556,1.28567,822,True
2024-07-31 23:00:00+00:00,1.2857,1.28578,1.28509,1.28532,1997,True
2024-08-01 00:00:00+00:00,1.2853,1.28568,1.2849,1.28537,6387,True
2024-08-01 01:00:00+00:00,1.28537,1.28608,1.28526,1.28536,6229,True
2024-08-01 02:00:00+00:00,1.28534,1.28584,1.2848,1.28522,6317,True
2024-08-01 03:00:00+00:00,1.28521,1.28574,1.28515,1.2853,3748,True
2024-08-01 04:00:00+00:00,1.28529,1.28592,1.28499,1.28505,3909,True
2024-08-01 05:00:00+00:00,1.28506,1.28534,1.28458,1.28491,4649,True
2024-08-01 06:00:00+00:00,1.28482,1.28482,1.28031,1.28066,9299,True
2024-08-01 07:00:00+00:00,1.28066,1.28085,1.27892,1.27922,8973,True
2024-08-01 08:00:00+00:00,1.27922,1.27925,1.27764,1.27793,9746,True
2024-08-01 09:00:00+00:00,1.27792,1.27793,1.27548,1.27549,7793,True
2024-08-01 10:00:00+00:00,1.27551,1.27872,1.2755,1.27802,6266,True
2024-08-01 11:00:00+00:00,1.27802,1.28001,1.27511,1.2793,8066,True
2024-08-01 12:00:00+00:00,1.27935,1.28237,1.27865,1.28104,11914,True
2024-08-01 13:00:00+00:00,1.28104,1.28235,1.27862,1.2822,9704,True
2024-08-01 14:00:00+00:00,1.28272,1.28398,1.27915,1.27926,10408,True
2024-08-01 15:00:00+00:00,1.27926,1.27934,1.27665,1.27676,9060,True
2024-08-01 16:00:00+00:00,1.27677,1.27769,1.27517,1.27543,9893,True
2024-08-01 17:00:00+00:00,1.27541,1.27582,1.27379,1.27478,8370,True
2024-08-01 18:00:00+00:00,1.27478,1.27505,1.27269,1.27274,7668,True
2024-08-01 19:00:00+00:00,1.27273,1.27462,1.27271,1.27422,6357,True
2024-08-01 20:00:00+00:00,1.27419,1.27424,1.27328,1.2739,2627,True
2024-08-01 21:00:00+00:00,1.27413,1.27511,1.273,1.27379,2998,True
2024-08-01 22:00:00+00:00,1.27383,1.27386,1.2731,1.27348,3035,True
2024-08-01 23:00:00+00:00,1.27349,1.2736,1.27276,1.27278,3899,True
2024-08-02 00:00:00+00:00,1.27277,1.2729,1.27208,1.27237,5705,True
2024-08-02 01:00:00+00:00,1.27238,1.27274,1.27156,1.2724,5893,True
2024-08-02 02:00:00+00:00,1.2724,1.27244,1.27128,1.27218,6367,True
2024-08-02 03:00:00+00:00,1.27218,1.27248,1.2718,1.27208,3461,True
2024-08-02 04:00:00+00:00,1.27206,1.27298,1.27198,1.27248,4665,True
2024-08-02 05:00:00+00:00,1.27248,1.27352,1.27228,1.27351,5127,True
2024-08-02 06:00:00+00:00,1.27351,1.27398,1.27252,1.2726,9582,True
2024-08-02 07:00:00+00:00,1.27263,1.27268,1.27073,1.2713,11307,True
2024-08-02 08:00:00+00:00,1.2713,1.27376,1.2713,1.27354,9182,True
2024-08-02 09:00:00+00:00,1.27355,1.2741,1.27332,1.27392,6702,True
2024-08-02 10:00:00+00:00,1.27394,1.27459,1.27355,1.27368,6897,True
2024-08-02 11:00:00+00:00,1.27368,1.2751,1.27366,1.27416,7245,True
2024-08-02 12:00:00+00:00,1.27413,1.28087,1.2741,1.28022,15431,True
2024-08-02 13:00:00+00:00,1.28021,1.28327,1.27926,1.28316,16684,True
2024-08-02 14:00:00+00:00,1.28315,1.28406,1.28046,1.28066,16495,True
2024-08-02 15:00:00+00:00,1.28068,1.28124,1.27932,1.27972,13044,True
2024-08-02 16:00:00+00:00,1.27969,1.28017,1.27837,1.27888,11183,True
2024-08-02 17:00:00+00:00,1.2789,1.28009,1.27884,1.27972,7388,True
2024-08-02 18:00:00+00:00,1.27974,1.28128,1.27962,1.28052,7389,True
2024-08-02 19:00:00+00:00,1.28052,1.28117,1.28015,1.28094,4785,True
2024-08-02 20:00:00+00:00,1.28092,1.2811,1.28,1.28054,1903,True
2024-08-04 21:00:00+00:00,1.28076,1.28137,1.2806,1.281,1601,True
2024-08-04 22:00:00+00:00,1.28095,1.28096,1.27909,1.27932,2595,True
2024-08-04 23:00:00+00:00,1.27936,1.27963,1.27818,1.27878,5914,True
2024-08-05 00:00:00+00:00,1.27874,1.27946,1.27801,1.27841,11317,True
2024-08-05 01:00:00+00:00,1.27842,1.27936,1.27782,1.27906,11185,True
2024-08-05 02:00:00+00:00,1.27908,1.27986,1.27826,1.27974,9137,True
2024-08-05 03:00:00+00:00,1.27975,1.28024,1.27944,1.28001,6371,True
2024-08-05 04:00:00+00:00,1.28002,1.28052,1.27944,1.28006,9418,True
2024-08-05 05:00:00+00:00,1.28007,1.28038,1.27458,1.27462,13176,True
2024-08-05 06:00:00+00:00,1.2746,1.27612,1.27102,1.27406,22875,True
2024-08-05 07:00:00+00:00,1.27408,1.28127,1.27405,1.27948,20385,True
2024-08-05 08:00:00+00:00,1.27947,1.28172,1.27566,1.27625,12897,True
2024-08-05 09:00:00+00:00,1.27627,1.2776,1.27433,1.27442,13083,True
2024-08-05 10:00:00+00:00,1.27444,1.27669,1.27274,1.27578,9904,True
2024-08-05 11:00:00+00:00,1.27581,1.27666,1.27427,1.27662,8294,True
2024-08-05 12:00:00+00:00,1.27664,1.2778,1.27461,1.27524,17578,True
2024-08-05 13:00:00+00:00,1.27524,1.27964,1.27514,1.27766,22359,True
2024-08-05 14:00:00+00:00,1.27652,1.27842,1.27484,1.27588,23463,True
2024-08-05 15:00:00+00:00,1.27584,1.2772,1.27498,1.2764,18506,True
2024-08-05 16:00:00+00:00,1.27639,1.27858,1.27618,1.27666,16544,True
2024-08-05 17:00:00+00:00,1.27665,1.2779,1.27444,1.27575,11849,True
2024-08-05 18:00:00+00:00,1.27576,1.27702,1.27495,1.27572,10009,True
2024-08-05 19:00:00+00:00,1.27573,1.2774,1.27572,1.27739,7523,True
2024-08-05 20:00:00+00:00,1.27744,1.27784,1.277,1.27766,2890,True
2024-08-05 21:00:00+00:00,1.2771,1.27774,1.27678,1.27755,2657,True
2024-08-05 22:00:00+00:00,1.2775,1.2782,1.27734,1.27802,3568,True
2024-08-05 23:00:00+00:00,1.27804,1.2793,1.2779,1.2788,6938,True
2024-08-06 00:00:00+00:00,1.27884,1.28028,1.2778,1.28028,11014,True
2024-08-06 01:00:00+00:00,1.28029,1.2803,1.278,1.27864,9985,True
2024-08-06 02:00:00+00:00,1.27865,1.2793,1.27814,1.27833,8030,True
2024-08-06 03:00:00+00:00,1.27831,1.27872,1.27786,1.27792,6120,True
2024-08-06 04:00:00+00:00,1.27792,1.27801,1.27721,1.27731,6885,True
2024-08-06 05:00:00+00:00,1.2773,1.27787,1.27658,1.27714,8797,True
2024-08-06 06:00:00+00:00,1.27711,1.27718,1.27484,1.27554,12404,True
2024-08-06 07:00:00+00:00,1.27553,1.27604,1.27342,1.27403,16290,True
2024-08-06 08:00:00+00:00,1.27403,1.27478,1.27299,1.27323,12585,True
2024-08-06 09:00:00+00:00,1.27322,1.27322,1.26993,1.27106,12304,True
2024-08-06 10:00:00+00:00,1.27102,1.27113,1.26802,1.26879,10373,True
2024-08-06 11:00:00+00:00,1.2688,1.27042,1.26866,1.26928,7954,True
2024-08-06 12:00:00+00:00,1.26927,1.26982,1.26728,1.26794,11784,True
2024-08-06 13:00:00+00:00,1.26796,1.26988,1.26789,1.26982,14947,True
2024-08-06 14:00:00+00:00,1.2698,1.27266,1.26956,1.27062,13250,True
2024-08-06 15:00:00+00:00,1.27062,1.27154,1.26842,1.26943,11254,True
2024-08-06 16:00:00+00:00,1.26944,1.27126,1.26879,1.27052,9293,True
2024-08-06 17:00:00+00:00,1.2705,1.27062,1.26859,1.26935,9329,True
2024-08-06 18:00:00+00:00,1.26936,1.27097,1.26922,1.26973,6934,True
2024-08-06 19:00:00+00:00,1.26976,1.26984,1.26848,1.26915,9639,True
2024-08-06 20:00:00+00:00,1.26918,1.26934,1.26868,1.26916,2667,True
2024-08-06 21:00:00+00:00,1.26914,1.26962,1.26873,1.2691,2140,True
2024-08-06 22:00:00+00:00,1.26911,1.26988,1.26899,1.26924,2499,True
2024-08-06 23:00:00+00:00,1.26926,1.26928,1.26808,1.26843,3168,True
2024-08-07 00:00:00+00:00,1.2684,1.27036,1.26816,1.27026,7652,True
2024-08-07 01:00:00+00:00,1.27027,1.27042,1.26934,1.27012,9852,True
2024-08-07 02:00:00+00:00,1.27012,1.27124,1.26992,1.27078,8595,True
2024-08-07 03:00:00+00:00,1.27078,1.27146,1.27056,1.27144,5915,True
2024-08-07 04:00:00+00:00,1.27148,1.27184,1.27044,1.27044,6611,True
2024-08-07 05:00:00+00:00,1.27046,1.27072,1.27009,1.27035,6297,True
2024-08-07 06:00:00+00:00,1.27034,1.27164,1.2698,1.27136,9500,True
2024-08-07 07:00:00+00:00,1.27136,1.27142,1.26874,1.26987,13046,True
2024-08-07 08:00:00+00:00,1.2699,1.27148,1.26939,1.2702,8928,True
2024-08-07 09:00:00+00:00,1.2702,1.2713,1.26974,1.27091,6925,True
2024-08-07 10:00:00+00:00,1.27093,1.27216,1.2701,1.27158,6206,True
2024-08-07 11:00:00+00:00,1.27158,1.27361,1.27154,1.27273,5909,True
2024-08-07 12:00:00+00:00,1.27274,1.27306,1.27212,1.27225,8643,True
2024-08-07 13:00:00+00:00,1.27223,1.2726,1.27124,1.27165,9399,True
2024-08-07 14:00:00+00:00,1.27166,1.27231,1.27073,1.27208,10708,True
2024-08-07 15:00:00+00:00,1.27208,1.27247,1.27125,1.27156,8415,True
2024-08-07 16:00:00+00:00,1.27156,1.27156,1.27046,1.27076,7724,True
2024-08-07 17:00:00+00:00,1.27074,1.27098,1.26928,1.26955,9206,True
2024-08-07 18:00:00+00:00,1.26952,1.26988,1.26832,1.2684,9390,True
2024-08-07 19:00:00+00:00,1.26844,1.26983,1.26844,1.26896,6111,True
2024-08-07 20:00:00+00:00,1.26896,1.26936,1.26858,1.2693,2191,True
2024-08-07 21:00:00+00:00,1.26896,1.2697,1.26896,1.26946,1294,True
2024-08-07 22:00:00+00:00,1.26946,1.26946,1.26829,1.26852,2486,True
2024-08-07 23:00:00+00:00,1.26854,1.26872,1.26782,1.26828,2326,True
2024-08-08 00:00:00+00:00,1.26828,1.26905,1.26786,1.26812,6105,True
2024-08-08 01:00:00+00:00,1.26813,1.2688,1.2681,1.26851,6819,True
2024-08-08 02:00:00+00:00,1.26852,1.26957,1.2685,1.2693,5622,True
2024-08-08 03:00:00+00:00,1.2693,1.27004,1.26912,1.26996,4623,True
2024-08-08 04:00:00+00:00,1.26996,1.27026,1.26938,1.26956,5608,True
2024-08-08 05:00:00+00:00,1.26956,1.26985,1.26918,1.26947,6075,True
2024-08-08 06:00:00+00:00,1.26946,1.27137,1.2693,1.27124,9252,True
2024-08-08 07:00:00+00:00,1.27124,1.27138,1.26896,1.27008,10871,True
2024-08-08 08:00:00+00:00,1.27008,1.271,1.26968,1.27004,8073,True
2024-08-08 09:00:00+00:00,1.27006,1.27045,1.26702,1.26724,8442,True
2024-08-08 10:00:00+00:00,1.26723,1.26964,1.2665,1.26902,7756,True
2024-08-08 11:00:00+00:00,1.26901,1.27022,1.26863,1.26958,7862,True
2024-08-08 12:00:00+00:00,1.26956,1.27004,1.26654,1.26756,13437,True
2024-08-08 13:00:00+00:00,1.2676,1.27042,1.26758,1.27042,14769,True
2024-08-08 14:00:00+00:00,1.27044,1.27224,1.26994,1.27144,12849,True
2024-08-08 15:00:00+00:00,1.27144,1.2743,1.27136,1.2741,9387,True
2024-08-08 16:00:00+00:00,1.27408,1.27437,1.27313,1.27424,7510,True
2024-08-08 17:00:00+00:00,1.27425,1.27487,1.27344,1.27442,8048,True
2024-08-08 18:00:00+00:00,1.27441,1.27526,1.27416,1.275,5689,True
2024-08-08 19:00:00+00:00,1.27498,1.27504,1.27428,1.27448,6100,True
2024-08-08 20:00:00+00:00,1.27449,1.27512,1.27442,1.27491,2022,True
2024-08-08 21:00:00+00:00,1.27462,1.275,1.27422,1.27481,1206,True
2024-08-08 22:00:00+00:00,1.2748,1.27486,1.27422,1.2743,2409,True
2024-08-08 23:00:00+00:00,1.2743,1.27492,1.27428,1.27458,2274,True
2024-08-09 00:00:00+00:00,1.27455,1.2746,1.2738,1.27407,5798,True
2024-08-09 01:00:00+00:00,1.2741,1.27512,1.2741,1.2749,4909,True
2024-08-09 02:00:00+00:00,1.27492,1.27583,1.27459,1.27552,4859,True
2024-08-09 03:00:00+00:00,1.27552,1.2759,1.27542,1.27585,4295,True
2024-08-09 04:00:00+00:00,1.27586,1.27606,1.2749,1.27499,3819,True
2024-08-09 05:00:00+00:00,1.27498,1.27564,1.27478,1.2754,5432,True
2024-08-09 06:00:00+00:00,1.27546,1.27716,1.2753,1.2771,7049,True
2024-08-09 07:00:00+00:00,1.27712,1.27722,1.27618,1.27635,8827,True
2024-08-09 08:00:00+00:00,1.27636,1.27717,1.2758,1.27652,6906,True
2024-08-09 09:00:00+00:00,1.27653,1.27686,1.2758,1.276,6710,True
2024-08-09 10:00:00+00:00,1.27602,1.27602,1.27446,1.27446,5903,True
2024-08-09 11:00:00+00:00,1.27447,1.27516,1.27292,1.27412,6772,True
2024-08-09 12:00:00+00:00,1.27412,1.2742,1.27262,1.27372,8074,True
2024-08-09 13:00:00+00:00,1.27373,1.27468,1.27312,1.27456,8788,True
2024-08-09 14:00:00+00:00,1.27455,1.27725,1.27432,1.27632,10053,True
2024-08-09 15:00:00+00:00,1.27631,1.2774,1.27578,1.27644,8086,True
2024-08-09 16:00:00+00:00,1.27643,1.27643,1.27541,1.27581,6891,True
2024-08-09 17:00:00+00:00,1.2758,1.277,1.27552,1.27612,6914,True
2024-08-09 18:00:00+00:00,1.27612,1.27629,1.27541,1.27574,6959,True
2024-08-09 19:00:00+00:00,1.27574,1.2761,1.27552,1.27602,4331,True
2024-08-09 20:00:00+00:00,1.27601,1.27626,1.27552,1.2758,2126,True
2024-08-11 21:00:00+00:00,1.27662,1.27675,1.27574,1.2758,497,True
2024-08-11 22:00:00+00:00,1.27572,1.27622,1.27492,1.27516,1621,True
2024-08-11 23:00:00+00:00,1.27518,1.27537,1.27482,1.27486,1397,True
2024-08-12 00:00:00+00:00,1.27485,1.27593,1.27468,1.2757,2881,True
2024-08-12 01:00:00+00:00,1.27566,1.27616,1.27564,1.27592,3240,True
2024-08-12 02:00:00+00:00,1.27592,1.27636,1.27583,1.27622,2766,True
2024-08-12 03:00:00+00:00,1.27622,1.27625,1.2757,1.27584,2930,True
2024-08-12 04:00:00+00:00,1.27583,1.27635,1.27582,1.27632,2634,True
2024-08-12 05:00:00+00:00,1.27634,1.27689,1.27634,1.2767,3024,True
2024-08-12 06:00:00+00:00,1.27672,1.27822,1.27658,1.27661,6279,True
2024-08-12 07:00:00+00:00,1.27663,1.27698,1.276,1.27692,6889,True
2024-08-12 08:00:00+00:00,1.27692,1.27732,1.27602,1.2764,6899,True
2024-08-12 09:00:00+00:00,1.27639,1.27649,1.27536,1.27602,5533,True
2024-08-12 10:00:00+00:00,1.27602,1.27631,1.27529,1.27604,5619,True
2024-08-12 11:00:00+00:00,1.27604,1.27704,1.27581,1.277,5201,True
2024-08-12 12:00:00+00:00,1.277,1.27756,1.2759,1.2764,6473,True
2024-08-12 13:00:00+00:00,1.27641,1.27744,1.27641,1.27656,9274,True
2024-08-12 14:00:00+00:00,1.27658,1.27887,1.27586,1.27842,10074,True
2024-08-12 15:00:00+00:00,1.27842,1.2794,1.27688,1.27723,9191,True
2024-08-12 16:00:00+00:00,1.27722,1.27724,1.27571,1.27582,6938,True
2024-08-12 17:00:00+00:00,1.27582,1.27691,1.27555,1.27662,7968,True
2024-08-12 18:00:00+00:00,1.27664,1.27698,1.27624,1.27694,7085,True
2024-08-12 19:00:00+00:00,1.27693,1.27712,1.27643,1.27687,5524,True
2024-08-12 20:00:00+00:00,1.27688,1.27698,1.27628,1.27656,1589,True
2024-08-12 21:00:00+00:00,1.2774,1.2774,1.27624,1.27648,1233,True
2024-08-12 22:00:00+00:00,1.27652,1.27686,1.27645,1.27674,2269,True
2024-08-12 23:00:00+00:00,1.27675,1.27709,1.27657,1.27708,1203,True
2024-08-13 00:00:00+00:00,1.27708,1.27708,1.27635,1.27667,3500,True
2024-08-13 01:00:00+00:00,1.27666,1.27738,1.27644,1.27724,4254,True
2024-08-13 02:00:00+00:00,1.27723,1.27735,1.27702,1.27716,2514,True
2024-08-13 03:00:00+00:00,1.27718,1.2778,1.27706,1.2774,2706,True
2024-08-13 04:00:00+00:00,1.2774,1.27793,1.2774,1.2779,2757,True
2024-08-13 05:00:00+00:00,1.2779,1.27818,1.27764,1.27808,3579,True
2024-08-13 06:00:00+00:00,1.27808,1.281,1.27808,1.28041,8847,True
2024-08-13 07:00:00+00:00,1.28038,1.28131,1.27971,1.28095,7527,True
2024-08-13 08:00:00+00:00,1.28092,1.28095,1.27957,1.2798,6356,True
2024-08-13 09:00:00+00:00,1.2798,1.2804,1.27878,1.27912,6459,True
2024-08-13 10:00:00+00:00,1.27913,1.27948,1.27794,1.27846,6084,True
2024-08-13 11:00:00+00:00,1.27844,1.2793,1.27843,1.27915,6043,True
2024-08-13 12:00:00+00:00,1.27917,1.2813,1.27798,1.28074,11201,True
2024-08-13 13:00:00+00:00,1.28073,1.28252,1.28,1.28182,10281,True
2024-08-13 14:00:00+00:00,1.2818,1.28378,1.28097,1.28248,8665,True
2024-08-13 15:00:00+00:00,1.28248,1.28294,1.28202,1.28273,6906,True
2024-08-13 16:00:00+00:00,1.28274,1.28472,1.28259,1.28452,7543,True
2024-08-13 17:00:00+00:00,1.28454,1.28572,1.28438,1.28532,7127,True
2024-08-13 18:00:00+00:00,1.28534,1.28733,1.28522,1.2868,7058,True
2024-08-13 19:00:00+00:00,1.28679,1.28714,1.28628,1.28664,6461,True
2024-08-13 20:00:00+00:00,1.28664,1.28687,1.28624,1.28628,2730,True
2024-08-13 21:00:00+00:00,1.28588,1.2866,1.28584,1.28614,1478,True
2024-08-13 22:00:00+00:00,1.28617,1.28668,1.28613,1.28654,1049,True
2024-08-13 23:00:00+00:00,1.28654,1.28668,1.2863,1.28654,1484,True
2024-08-14 00:00:00+00:00,1.28654,1.28678,1.2863,1.28635,4231,True
2024-08-14 01:00:00+00:00,1.28636,1.28686,1.28604,1.28634,3924,True
2024-08-14 02:00:00+00:00,1.28632,1.28636,1.28562,1.28582,5613,True
2024-08-14 03:00:00+00:00,1.28583,1.28596,1.2854,1.28562,4255,True
2024-08-14 04:00:00+00:00,1.28559,1.28617,1.28553,1.28589,3028,True
2024-08-14 05:00:00+00:00,1.28588,1.28618,1.28569,1.28611,3785,True
2024-08-14 06:00:00+00:00,1.28624,1.28635,1.28168,1.28351,10292,True
2024-08-14 07:00:00+00:00,1.28348,1.28475,1.28298,1.28387,8340,True
2024-08-14 08:00:00+00:00,1.28386,1.28456,1.2823,1.28414,7186,True
2024-08-14 09:00:00+00:00,1.28414,1.28539,1.28383,1.28514,6541,True
2024-08-14 10:00:00+00:00,1.28514,1.28521,1.28381,1.28432,5239,True
2024-08-14 11:00:00+00:00,1.28434,1.28489,1.28412,1.28486,4866,True
2024-08-14 12:00:00+00:00,1.28487,1.28625,1.28268,1.28398,12530,True
2024-08-14 13:00:00+00:00,1.28393,1.2855,1.28372,1.28526,11297,True
2024-08-14 14:00:00+00:00,1.28526,1.28641,1.28453,1.28558,10720,True
2024-08-14 15:00:00+00:00,1.28556,1.28558,1.28408,1.28482,6666,True
2024-08-14 16:00:00+00:00,1.2848,1.28486,1.28333,1.2838,6091,True
2024-08-14 17:00:00+00:00,1.2838,1.2838,1.28261,1.28282,6358,True
2024-08-14 18:00:00+00:00,1.2828,1.2832,1.28212,1.28302,4985,True
2024-08-14 19:00:00+00:00,1.283,1.28315,1.28264,1.28275,5898,True
2024-08-14 20:00:00+00:00,1.28275,1.28307,1.28254,1.28262,4668,True
2024-08-14 21:00:00+00:00,1.28298,1.28319,1.2827,1.28295,1497,True
2024-08-14 22:00:00+00:00,1.28298,1.2832,1.28264,1.28279,753,True
2024-08-14 23:00:00+00:00,1.2828,1.2828,1.28227,1.28244,2329,True
2024-08-15 00:00:00+00:00,1.28244,1.28293,1.28234,1.28272,3233,True
2024-08-15 01:00:00+00:00,1.28272,1.28279,1.28198,1.28274,4921,True
2024-08-15 02:00:00+00:00,1.28276,1.28338,1.28262,1.28295,3452,True
2024-08-15 03:00:00+00:00,1.28296,1.28343,1.28288,1.28338,2177,True
2024-08-15 04:00:00+00:00,1.28337,1.28408,1.28334,1.28402,2311,True
2024-08-15 05:00:00+00:00,1.28402,1.28457,1.28382,1.28432,2930,True
2024-08-15 06:00:00+00:00,1.28429,1.28536,1.28398,1.28527,6628,True
2024-08-15 07:00:00+00:00,1.28528,1.28583,1.28458,1.28509,7081,True
2024-08-15 08:00:00+00:00,1.28508,1.2852,1.28411,1.28438,5489,True
2024-08-15 09:00:00+00:00,1.28436,1.28565,1.28406,1.2854,5627,True
2024-08-15 10:00:00+00:00,1.28542,1.2861,1.28525,1.28538,4855,True
2024-08-15 11:00:00+00:00,1.28536,1.28639,1.28527,1.28616,5177,True
2024-08-15 12:00:00+00:00,1.28616,1.28698,1.28102,1.2818,11686,True
2024-08-15 13:00:00+00:00,1.2818,1.28378,1.27987,1.28358,12405,True
2024-08-15 14:00:00+00:00,1.28359,1.28566,1.28318,1.28528,10198,True
2024-08-15 15:00:00+00:00,1.28527,1.28718,1.28527,1.28626,8585,True
2024-08-15 16:00:00+00:00,1.28628,1.28715,1.28516,1.28518,6529,True
2024-08-15 17:00:00+00:00,1.28517,1.28596,1.28482,1.2857,5642,True
2024-08-15 18:00:00+00:00,1.28572,1.28632,1.2855,1.28625,5747,True
2024-08-15 19:00:00+00:00,1.28624,1.28646,1.28516,1.2855,5824,True
2024-08-15 20:00:00+00:00,1.28552,1.28572,1.28519,1.2854,3110,True
